claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00389_0604,openai,00389,health indicators by category (00389),relevant_patterns_trends_and_comparisons,A second key pattern is the separation between lower-volume and higher-volume categories,ranking,,,,A second key pattern is the separation between lower-volume and higher-volume categories,medium,True
openai_00389_0605,openai,00389,health indicators by category (00389),relevant_patterns_trends_and_comparisons,"The first five categories, from Primary care through Rehabilitation, remain below 100 thousand patients, while categories from Mental health onward are above 100 thousand",ranking,>,100|100,,"The first five categories, from Primary care through Rehabilitation, remain below 100 thousand patients, while categories from Mental health onward are above 100 thousand",medium,True
openai_00389_0606,openai,00389,health indicators by category (00389),relevant_patterns_trends_and_comparisons,"A third notable comparison is that the highest categories are substantially above the overall average, especially Surgery at 150.1 thousand and Cardiology at 170.4 thousand, whereas the lowest categories such as Primary care, Emergency, and Hospitalization are far below the average",extreme,max,150.1|170.4,,"A third notable comparison is that the highest categories are substantially above the overall average, especially Surgery at 150.1 thousand and Cardiology at 170.4 thousand, whereas the lowest categories such as Primary care, Emergency, and Hospitalization are far below the average",high,False
openai_00389_0607,openai,00389,health indicators by category (00389),essential_key_details,"The maximum value is Cardiology at 170.4 thousand patients, and the minimum is Primary care at 48.3 thousand",extreme,max,170.4|48.3,,"The maximum value is Cardiology at 170.4 thousand patients, and the minimum is Primary care at 48.3 thousand",high,False
openai_00389_0608,openai,00389,health indicators by category (00389),essential_key_details,"The overall average is about 103.0 thousand patients, with a median of 107.3 thousand",value,,103.0|107.3,,"The overall average is about 103.0 thousand patients, with a median of 107.3 thousand",high,False
openai_00389_0609,openai,00389,health indicators by category (00389),essential_key_details,"Mental health, at 101.2 thousand, is the category closest to the point where values move from below to above the average level",value,>,101.2,,"Mental health, at 101.2 thousand, is the category closest to the point where values move from below to above the average level",high,False
openai_00389_0610,openai,00389,health indicators by category (00389),essential_key_details,"The total spread is 122.1 thousand patients, indicating substantial variation across categories",value,,122.1,,"The total spread is 122.1 thousand patients, indicating substantial variation across categories",high,False
openai_00395_0611,openai,00395,health indicators by category (00395),overview_and_main_message,"This clustered column chart titled “health indicators by category (00395)” compares the number of patients, measured in thousands, across 12 health service categories",value,,00395|12,,"This clustered column chart titled “health indicators by category (00395)” compares the number of patients, measured in thousands, across 12 health service categories",high,False
openai_00395_0612,openai,00395,health indicators by category (00395),overview_and_main_message,The main message is a clear upward progression from lower patient counts in Primary care and Emergency to much higher counts in Surgery and especially Cardiology,other,,,,The main message is a clear upward progression from lower patient counts in Primary care and Emergency to much higher counts in Surgery and especially Cardiology,low,True
openai_00395_0613,openai,00395,health indicators by category (00395),overview_and_main_message,"Overall, the values rise steadily across the listed categories, indicating substantial differences between the lowest- and highest-volume areas",extreme,max,,,"Overall, the values rise steadily across the listed categories, indicating substantial differences between the lowest- and highest-volume areas",medium,True
openai_00395_0614,openai,00395,health indicators by category (00395),chart_structure,"The X-axis represents Category and includes 12 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, Geriatrics, Surgery, and Cardiology",value,,12,,"The X-axis represents Category and includes 12 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, Geriatrics, Surgery, and Cardiology",high,False
openai_00395_0615,openai,00395,health indicators by category (00395),chart_structure,Its displayed range runs from 58.9 to 147.2 thousand patients,value,,58.9|147.2,,Its displayed range runs from 58.9 to 147.2 thousand patients,high,False
openai_00395_0616,openai,00395,health indicators by category (00395),relevant_patterns_trends_and_comparisons,"The strongest pattern is steady growth across the categories: each successive category has a higher value than the previous one, with no declines or reversals",other,,,,"The strongest pattern is steady growth across the categories: each successive category has a higher value than the previous one, with no declines or reversals",low,True
openai_00395_0617,openai,00395,health indicators by category (00395),relevant_patterns_trends_and_comparisons,A second pattern is the contrast between the lower and higher ends of the chart,ranking,,,,A second pattern is the contrast between the lower and higher ends of the chart,medium,True
openai_00395_0618,openai,00395,health indicators by category (00395),relevant_patterns_trends_and_comparisons,"Primary care is the lowest category at 58.9 thousand patients, while Cardiology is the highest at 147.2 thousand, so the full spread is 88.3 thousand patients",extreme,max,58.9|147.2|88.3,,"Primary care is the lowest category at 58.9 thousand patients, while Cardiology is the highest at 147.2 thousand, so the full spread is 88.3 thousand patients",high,False
openai_00395_0619,openai,00395,health indicators by category (00395),relevant_patterns_trends_and_comparisons,A third pattern is that the middle of the distribution sits close to 100 thousand patients,ranking,,100,,A third pattern is that the middle of the distribution sits close to 100 thousand patients,medium,True
openai_00395_0620,openai,00395,health indicators by category (00395),relevant_patterns_trends_and_comparisons,"Categories around the center include Mental health at 98.5 thousand and Pharmacy at 104.7 thousand, which are near the overall average and median",value,,98.5|104.7,,"Categories around the center include Mental health at 98.5 thousand and Pharmacy at 104.7 thousand, which are near the overall average and median",high,False
openai_00395_0621,openai,00395,health indicators by category (00395),essential_key_details,"The maximum value is Cardiology at 147.2 thousand patients, and the minimum is Primary care at 58.9 thousand",extreme,max,147.2|58.9,,"The maximum value is Cardiology at 147.2 thousand patients, and the minimum is Primary care at 58.9 thousand",high,False
openai_00395_0622,openai,00395,health indicators by category (00395),essential_key_details,"The average across all categories is about 102.5 thousand patients, and the median is 101.6 thousand",value,,102.5|101.6,,"The average across all categories is about 102.5 thousand patients, and the median is 101.6 thousand",high,False
openai_00395_0623,openai,00395,health indicators by category (00395),essential_key_details,"The total across all 12 categories is 1,230.2 thousand patients",value,,12|1.230|.2,,"The total across all 12 categories is 1,230.2 thousand patients",high,False
openai_00395_0624,openai,00395,health indicators by category (00395),essential_key_details,"Variability is moderate, with a standard deviation of about 28.3 thousand, and there are no identified outliers",value,,28.3,,"Variability is moderate, with a standard deviation of about 28.3 thousand, and there are no identified outliers",high,False
openai_00410_0625,openai,00410,health indicators by category (00410),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00410_0626,openai,00410,health indicators by category (00410),overview_and_main_message,"Its main message is that the values increase steadily across the four health service categories, from Primary care to Diagnosis, with clear differences between categories and Diagnosis having the highest value",extreme,max,,,"Its main message is that the values increase steadily across the four health service categories, from Primary care to Diagnosis, with clear differences between categories and Diagnosis having the highest value",medium,True
openai_00410_0627,openai,00410,health indicators by category (00410),chart_structure,"The Y-axis represents thousands of patients and spans from 111.9 to 260.1, with values reported for each category in that unit",value,,111.9|260.1,,"The Y-axis represents thousands of patients and spans from 111.9 to 260.1, with values reported for each category in that unit",high,False
openai_00410_0628,openai,00410,health indicators by category (00410),relevant_patterns_trends_and_comparisons,"The most important pattern is a consistent upward progression across categories: Primary care is lowest, followed by Emergency, then Hospitalization, and Diagnosis is highest",extreme,max,,,"The most important pattern is a consistent upward progression across categories: Primary care is lowest, followed by Emergency, then Hospitalization, and Diagnosis is highest",medium,True
openai_00410_0629,openai,00410,health indicators by category (00410),relevant_patterns_trends_and_comparisons,A second notable pattern is that the increase is very regular,ranking,,,,A second notable pattern is that the increase is very regular,medium,True
openai_00410_0630,openai,00410,health indicators by category (00410),relevant_patterns_trends_and_comparisons,"Each step from one category to the next rises by about 49.4 thousand patients, indicating an even progression rather than irregular variation",value,,49.4,,"Each step from one category to the next rises by about 49.4 thousand patients, indicating an even progression rather than irregular variation",high,False
openai_00410_0631,openai,00410,health indicators by category (00410),relevant_patterns_trends_and_comparisons,A third key comparison is the substantial gap between the lowest and highest categories,extreme,max,,,A third key comparison is the substantial gap between the lowest and highest categories,medium,True
openai_00410_0632,openai,00410,health indicators by category (00410),relevant_patterns_trends_and_comparisons,"Diagnosis exceeds Primary care by 148.2 thousand patients, showing a wide spread across the categories",value,>,148.2,,"Diagnosis exceeds Primary care by 148.2 thousand patients, showing a wide spread across the categories",high,False
openai_00410_0633,openai,00410,health indicators by category (00410),essential_key_details,The maximum value is Diagnosis at 260.1 thousand patients,extreme,max,260.1,,The maximum value is Diagnosis at 260.1 thousand patients,high,False
openai_00410_0634,openai,00410,health indicators by category (00410),essential_key_details,The minimum value is Primary care at 111.9 thousand patients,extreme,min,111.9,,The minimum value is Primary care at 111.9 thousand patients,high,False
openai_00410_0635,openai,00410,health indicators by category (00410),essential_key_details,"The average across all four categories is 186.0 thousand patients, which matches the median, indicating the values are balanced around the center of the range",value,,186.0,,"The average across all four categories is 186.0 thousand patients, which matches the median, indicating the values are balanced around the center of the range",high,False
openai_00410_0636,openai,00410,health indicators by category (00410),essential_key_details,"Emergency is 161.3 thousand and Hospitalization is 210.7 thousand, placing them below and above the average respectively",value,>,161.3|210.7,,"Emergency is 161.3 thousand and Hospitalization is 210.7 thousand, placing them below and above the average respectively",high,False
openai_00410_0637,openai,00410,health indicators by category (00410),essential_key_details,The total across all categories is 744.0 thousand patients,value,,744.0,,The total across all categories is 744.0 thousand patients,high,False
openai_00422_0638,openai,00422,health indicators by category (00422),overview_and_main_message,"This chart compares health indicators across two healthcare categories, Primary care and Emergency, measured in thousands of patients",other,,,,"This chart compares health indicators across two healthcare categories, Primary care and Emergency, measured in thousands of patients",low,True
openai_00422_0639,openai,00422,health indicators by category (00422),overview_and_main_message,"The main message is that Emergency has a substantially higher value than Primary care, indicating a clear difference between the two categories rather than a balanced distribution",other,,,,"The main message is that Emergency has a substantially higher value than Primary care, indicating a clear difference between the two categories rather than a balanced distribution",low,True
openai_00422_0640,openai,00422,health indicators by category (00422),chart_structure,The values shown span from 124.5 to 239.2 thousand patients,value,,124.5|239.2,,The values shown span from 124.5 to 239.2 thousand patients,high,False
openai_00422_0641,openai,00422,health indicators by category (00422),relevant_patterns_trends_and_comparisons,The most important pattern is the strong contrast between the two categories,other,,,,The most important pattern is the strong contrast between the two categories,low,True
openai_00422_0642,openai,00422,health indicators by category (00422),relevant_patterns_trends_and_comparisons,"Emergency records 239.2 thousand patients, while Primary care records 124.5 thousand patients",value,,239.2|124.5,,"Emergency records 239.2 thousand patients, while Primary care records 124.5 thousand patients",high,False
openai_00422_0643,openai,00422,health indicators by category (00422),relevant_patterns_trends_and_comparisons,"Emergency is higher than Primary care by 114.7 thousand patients, which means the Emergency value is nearly double the Primary care value",comparison,>,114.7,,"Emergency is higher than Primary care by 114.7 thousand patients, which means the Emergency value is nearly double the Primary care value",high,False
openai_00422_0644,openai,00422,health indicators by category (00422),relevant_patterns_trends_and_comparisons,"With only two categories, the chart does not show a gradual trend over many groups, but it does show a clear upward change from Primary care to Emergency",other,,,,"With only two categories, the chart does not show a gradual trend over many groups, but it does show a clear upward change from Primary care to Emergency",low,True
openai_00422_0645,openai,00422,health indicators by category (00422),essential_key_details,The maximum value in the chart is Emergency at 239.2 thousand patients,extreme,max,239.2,,The maximum value in the chart is Emergency at 239.2 thousand patients,high,False
openai_00422_0646,openai,00422,health indicators by category (00422),essential_key_details,The minimum value is Primary care at 124.5 thousand patients,extreme,min,124.5,,The minimum value is Primary care at 124.5 thousand patients,high,False
openai_00422_0647,openai,00422,health indicators by category (00422),essential_key_details,"The average across both categories is 181.85 thousand patients, which lies midway between the two values",value,,181.85,,"The average across both categories is 181.85 thousand patients, which lies midway between the two values",high,False
openai_00422_0648,openai,00422,health indicators by category (00422),essential_key_details,The total across the chart is 363.7 thousand patients,value,,363.7,,The total across the chart is 363.7 thousand patients,high,False
openai_00440_0649,openai,00440,health indicators by category (00440),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00440_0650,openai,00440,health indicators by category (00440),overview_and_main_message,"Its main message is that the three categories differ clearly: Primary care has the lowest value, Emergency is in the middle, and Hospitalization has the highest value",extreme,max,,,"Its main message is that the three categories differ clearly: Primary care has the lowest value, Emergency is in the middle, and Hospitalization has the highest value",medium,True
openai_00440_0651,openai,00440,health indicators by category (00440),overview_and_main_message,"The values rise steadily from one category to the next, indicating substantially greater patient counts in Hospitalization than in Primary care",other,,,,"The values rise steadily from one category to the next, indicating substantially greater patient counts in Hospitalization than in Primary care",low,True
openai_00440_0652,openai,00440,health indicators by category (00440),chart_structure,"The Y axis represents thousands of patients, with values spanning from 150.2 to 336.4 thousand patients",value,,150.2|336.4,,"The Y axis represents thousands of patients, with values spanning from 150.2 to 336.4 thousand patients",high,False
openai_00440_0653,openai,00440,health indicators by category (00440),relevant_patterns_trends_and_comparisons,"The most important pattern is a consistent upward progression across the categories: 150.2 thousand patients in Primary care, 243.3 thousand in Emergency, and 336.4 thousand in Hospitalization",value,,150.2|243.3|336.4,,"The most important pattern is a consistent upward progression across the categories: 150.2 thousand patients in Primary care, 243.3 thousand in Emergency, and 336.4 thousand in Hospitalization",high,False
openai_00440_0654,openai,00440,health indicators by category (00440),relevant_patterns_trends_and_comparisons,A second key comparison is the large gap between the lowest and highest categories,extreme,max,,,A second key comparison is the large gap between the lowest and highest categories,medium,True
openai_00440_0655,openai,00440,health indicators by category (00440),relevant_patterns_trends_and_comparisons,"Hospitalization exceeds Primary care by 186.2 thousand patients, showing a substantial difference across the chart",value,>,186.2,,"Hospitalization exceeds Primary care by 186.2 thousand patients, showing a substantial difference across the chart",high,False
openai_00440_0656,openai,00440,health indicators by category (00440),relevant_patterns_trends_and_comparisons,"A third notable point is that Emergency sits exactly at the overall average and median of the three values, making it the central category in this distribution rather than an extreme",ranking,,,,"A third notable point is that Emergency sits exactly at the overall average and median of the three values, making it the central category in this distribution rather than an extreme",medium,True
openai_00440_0657,openai,00440,health indicators by category (00440),essential_key_details,The maximum value is Hospitalization at 336.4 thousand patients,extreme,max,336.4,,The maximum value is Hospitalization at 336.4 thousand patients,high,False
openai_00440_0658,openai,00440,health indicators by category (00440),essential_key_details,The minimum value is Primary care at 150.2 thousand patients,extreme,min,150.2,,The minimum value is Primary care at 150.2 thousand patients,high,False
openai_00440_0659,openai,00440,health indicators by category (00440),essential_key_details,"The average across all categories is 243.3 thousand patients, which is also the value for Emergency",value,,243.3,,"The average across all categories is 243.3 thousand patients, which is also the value for Emergency",high,False
openai_00440_0660,openai,00440,health indicators by category (00440),essential_key_details,"The total across the three categories is 729.9 thousand patients, and the overall range is 186.2 thousand patients",value,,729.9|186.2,,"The total across the three categories is 729.9 thousand patients, and the overall range is 186.2 thousand patients",high,False
openai_00446_0661,openai,00446,health indicators by category (00446),overview_and_main_message,"This clustered column chart shows health indicators by category, measured in thousands of patients",other,,,,"This clustered column chart shows health indicators by category, measured in thousands of patients",low,True
openai_00446_0662,openai,00446,health indicators by category (00446),overview_and_main_message,Its purpose is to compare patient volumes across six health service categories,other,,,,Its purpose is to compare patient volumes across six health service categories,low,True
openai_00446_0663,openai,00446,health indicators by category (00446),overview_and_main_message,"The main message is that the values increase steadily from Primary care to Mental health, with Mental health having the highest value and Primary care the lowest",extreme,max,,,"The main message is that the values increase steadily from Primary care to Mental health, with Mental health having the highest value and Primary care the lowest",medium,True
openai_00446_0664,openai,00446,health indicators by category (00446),chart_structure,The Y axis represents thousands of patients and spans from 154.9 to 328.5,value,,154.9|328.5,,The Y axis represents thousands of patients and spans from 154.9 to 328.5,high,False
openai_00446_0665,openai,00446,health indicators by category (00446),relevant_patterns_trends_and_comparisons,A clear upward progression runs across all categories: each category has a higher value than the one before it,other,,,,A clear upward progression runs across all categories: each category has a higher value than the one before it,low,True
openai_00446_0666,openai,00446,health indicators by category (00446),relevant_patterns_trends_and_comparisons,"The increases are very regular, at roughly 34.7 thousand patients between consecutive categories, indicating a near-linear pattern rather than abrupt jumps",trend,,34.7,,"The increases are very regular, at roughly 34.7 thousand patients between consecutive categories, indicating a near-linear pattern rather than abrupt jumps",medium,True
openai_00446_0667,openai,00446,health indicators by category (00446),relevant_patterns_trends_and_comparisons,There is a substantial gap between the lowest and highest categories,extreme,max,,,There is a substantial gap between the lowest and highest categories,medium,True
openai_00446_0668,openai,00446,health indicators by category (00446),relevant_patterns_trends_and_comparisons,"Primary care records 154.9 thousand patients, while Mental health reaches 328.5 thousand, a difference of 173.6 thousand patients",value,,154.9|328.5|173.6,,"Primary care records 154.9 thousand patients, while Mental health reaches 328.5 thousand, a difference of 173.6 thousand patients",high,False
openai_00446_0669,openai,00446,health indicators by category (00446),relevant_patterns_trends_and_comparisons,"Hospitalization is 224.3 thousand and Diagnosis is 259.1 thousand, surrounding the overall average and median of 241.7 thousand patients",value,,224.3|259.1|241.7,,"Hospitalization is 224.3 thousand and Diagnosis is 259.1 thousand, surrounding the overall average and median of 241.7 thousand patients",high,False
openai_00446_0670,openai,00446,health indicators by category (00446),essential_key_details,The maximum value is 328.5 thousand patients in Mental health,extreme,max,328.5,,The maximum value is 328.5 thousand patients in Mental health,high,False
openai_00446_0671,openai,00446,health indicators by category (00446),essential_key_details,The minimum value is 154.9 thousand patients in Primary care,extreme,min,154.9,,The minimum value is 154.9 thousand patients in Primary care,high,False
openai_00446_0672,openai,00446,health indicators by category (00446),essential_key_details,"The average across all six categories is 241.7 thousand patients, which is also the median",value,,241.7,,"The average across all six categories is 241.7 thousand patients, which is also the median",high,False
openai_00446_0673,openai,00446,health indicators by category (00446),essential_key_details,"The total across categories is 1,450.2 thousand patients",value,,1.450|.2,,"The total across categories is 1,450.2 thousand patients",high,False
openai_00446_0674,openai,00446,health indicators by category (00446),essential_key_details,"The overall range is 173.6 thousand patients, showing notable variation across categories despite the very regular step-by-step increase",trend,,173.6,,"The overall range is 173.6 thousand patients, showing notable variation across categories despite the very regular step-by-step increase",medium,True
openai_00449_0675,openai,00449,health indicators by category (00449),overview_and_main_message,"This clustered column chart, titled **“health indicators by category (00449)”**, compares the number of patients across seven health service categories, measured in **thousands of patients**",value,,00449,,"This clustered column chart, titled **“health indicators by category (00449)”**, compares the number of patients across seven health service categories, measured in **thousands of patients**",high,False
openai_00449_0676,openai,00449,health indicators by category (00449),overview_and_main_message,"The main message is a clear upward progression across categories: patient counts rise steadily from **Primary care** to **Pharmacy**, with the lowest values in Primary care and the highest in Pharmacy",extreme,max,,,"The main message is a clear upward progression across categories: patient counts rise steadily from **Primary care** to **Pharmacy**, with the lowest values in Primary care and the highest in Pharmacy",medium,True
openai_00449_0677,openai,00449,health indicators by category (00449),chart_structure,The values shown range from **54.7** to **213.4 thousand patients**,value,,54.7|213.4,,The values shown range from **54.7** to **213.4 thousand patients**,high,False
openai_00449_0678,openai,00449,health indicators by category (00449),relevant_patterns_trends_and_comparisons,The first main pattern is a **consistent increase across every category**,ranking,,,,The first main pattern is a **consistent increase across every category**,medium,True
openai_00449_0679,openai,00449,health indicators by category (00449),relevant_patterns_trends_and_comparisons,"Each successive category has a higher value than the previous one, indicating a strong monotonic growth pattern rather than fluctuation",other,,,,"Each successive category has a higher value than the previous one, indicating a strong monotonic growth pattern rather than fluctuation",low,True
openai_00449_0680,openai,00449,health indicators by category (00449),relevant_patterns_trends_and_comparisons,The second pattern is the contrast between the lower and higher ends of the distribution,ranking,,,,The second pattern is the contrast between the lower and higher ends of the distribution,medium,True
openai_00449_0681,openai,00449,health indicators by category (00449),relevant_patterns_trends_and_comparisons,"**Primary care** is notably the smallest category at **54.7 thousand**, while **Pharmacy** is the largest at **213.4 thousand**, showing a substantial spread across categories",value,,54.7|213.4,,"**Primary care** is notably the smallest category at **54.7 thousand**, while **Pharmacy** is the largest at **213.4 thousand**, showing a substantial spread across categories",high,False
openai_00449_0682,openai,00449,health indicators by category (00449),relevant_patterns_trends_and_comparisons,"The third pattern is that the middle of the chart sits around **Diagnosis** and **Rehabilitation**, with **Diagnosis at 139.9 thousand** matching the **median** of the dataset, and values above that concentrated in **Rehabilitation, Mental health,** and **Pharmacy**",ranking,>,139.9,,"The third pattern is that the middle of the chart sits around **Diagnosis** and **Rehabilitation**, with **Diagnosis at 139.9 thousand** matching the **median** of the dataset, and values above that concentrated in **Rehabilitation, Mental health,** and **Pharmacy**",medium,True
openai_00449_0683,openai,00449,health indicators by category (00449),essential_key_details,"Across all seven categories, the **average** value is **134.9 thousand patients**",value,,134.9,,"Across all seven categories, the **average** value is **134.9 thousand patients**",high,False
openai_00449_0684,openai,00449,health indicators by category (00449),essential_key_details,"The **minimum** is **54.7 thousand** in **Primary care**, and the **maximum** is **213.4 thousand** in **Pharmacy**",extreme,max,54.7|213.4,,"The **minimum** is **54.7 thousand** in **Primary care**, and the **maximum** is **213.4 thousand** in **Pharmacy**",high,False
openai_00449_0685,openai,00449,health indicators by category (00449),essential_key_details,"The total spread is **158.7 thousand patients**, indicating considerable variation between categories",value,,158.7,,"The total spread is **158.7 thousand patients**, indicating considerable variation between categories",high,False
openai_00449_0686,openai,00449,health indicators by category (00449),essential_key_details,"The overall pattern is strongly upward, with an average increase of about **26.0 thousand patients per category step**",trend,,26.0,,"The overall pattern is strongly upward, with an average increase of about **26.0 thousand patients per category step**",medium,True
openai_00452_0687,openai,00452,health indicators by category (00452),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00452_0688,openai,00452,health indicators by category (00452),overview_and_main_message,"Its main message is that the values increase steadily across the five healthcare categories, from Primary care to Rehabilitation, with clear differences between categories and no reversals",trend,,,,"Its main message is that the values increase steadily across the five healthcare categories, from Primary care to Rehabilitation, with clear differences between categories and no reversals",medium,True
openai_00452_0689,openai,00452,health indicators by category (00452),overview_and_main_message,"Rehabilitation has the highest value, while Primary care has the lowest",extreme,max,,,"Rehabilitation has the highest value, while Primary care has the lowest",medium,True
openai_00452_0690,openai,00452,health indicators by category (00452),chart_structure,"The Y axis represents thousands of patients, ranging from 113.3 to 257.8",value,,113.3|257.8,,"The Y axis represents thousands of patients, ranging from 113.3 to 257.8",high,False
openai_00452_0691,openai,00452,health indicators by category (00452),relevant_patterns_trends_and_comparisons,"Values rise from 113.3 thousand patients in Primary care to 149.4 in Emergency, 185.6 in Hospitalization, 221.7 in Diagnosis, and 257.8 in Rehabilitation",value,,113.3|149.4|185.6|221.7|257.8,,"Values rise from 113.3 thousand patients in Primary care to 149.4 in Emergency, 185.6 in Hospitalization, 221.7 in Diagnosis, and 257.8 in Rehabilitation",high,False
openai_00452_0692,openai,00452,health indicators by category (00452),relevant_patterns_trends_and_comparisons,A second notable pattern is the regular spacing between categories,ranking,,,,A second notable pattern is the regular spacing between categories,medium,True
openai_00452_0693,openai,00452,health indicators by category (00452),relevant_patterns_trends_and_comparisons,"Each step increases by about 36.1 thousand patients, indicating a very even progression rather than irregular variation",trend,,36.1,,"Each step increases by about 36.1 thousand patients, indicating a very even progression rather than irregular variation",medium,True
openai_00452_0694,openai,00452,health indicators by category (00452),relevant_patterns_trends_and_comparisons,A third key comparison is the substantial gap between the lowest and highest categories,extreme,max,,,A third key comparison is the substantial gap between the lowest and highest categories,medium,True
openai_00452_0695,openai,00452,health indicators by category (00452),relevant_patterns_trends_and_comparisons,"Rehabilitation exceeds Primary care by 144.5 thousand patients, showing a wide spread across the categories",value,>,144.5,,"Rehabilitation exceeds Primary care by 144.5 thousand patients, showing a wide spread across the categories",high,False
openai_00452_0696,openai,00452,health indicators by category (00452),essential_key_details,"The minimum value is 113.3 thousand patients for Primary care, and the maximum is 257.8 thousand patients for Rehabilitation",extreme,max,113.3|257.8,,"The minimum value is 113.3 thousand patients for Primary care, and the maximum is 257.8 thousand patients for Rehabilitation",high,False
openai_00452_0697,openai,00452,health indicators by category (00452),essential_key_details,"The average across all five categories is 185.56 thousand patients, very close to the median of 185.6 thousand, which corresponds to Hospitalization",value,,185.56|185.6,,"The average across all five categories is 185.56 thousand patients, very close to the median of 185.6 thousand, which corresponds to Hospitalization",high,False
openai_00452_0698,openai,00452,health indicators by category (00452),essential_key_details,The total across all categories is 927.8 thousand patients,value,,927.8,,The total across all categories is 927.8 thousand patients,high,False
openai_00452_0699,openai,00452,health indicators by category (00452),essential_key_details,"The overall range is 144.5 thousand patients, and there are no indicated outliers",value,,144.5,,"The overall range is 144.5 thousand patients, and there are no indicated outliers",high,False
openai_00462_0700,openai,00462,health indicators by category (00462),overview_and_main_message,"This chart compares health indicators across four healthcare categories, measured in thousands of patients",other,,,,"This chart compares health indicators across four healthcare categories, measured in thousands of patients",low,True
openai_00462_0701,openai,00462,health indicators by category (00462),overview_and_main_message,"The main message is that hospitalization has the highest value by a clear margin, primary care has the lowest, and emergency and diagnosis are exactly equal at a middle level",extreme,max,,,"The main message is that hospitalization has the highest value by a clear margin, primary care has the lowest, and emergency and diagnosis are exactly equal at a middle level",medium,True
openai_00462_0702,openai,00462,health indicators by category (00462),overview_and_main_message,"Overall, the values cluster around about 202.1 thousand patients, with one pronounced high point in hospitalization",value,,202.1,,"Overall, the values cluster around about 202.1 thousand patients, with one pronounced high point in hospitalization",high,False
openai_00462_0703,openai,00462,health indicators by category (00462),chart_structure,The values shown range from 135.1 to 277.0 thousand patients,value,,135.1|277.0,,The values shown range from 135.1 to 277.0 thousand patients,high,False
openai_00462_0704,openai,00462,health indicators by category (00462),relevant_patterns_trends_and_comparisons,The strongest contrast is between hospitalization and primary care,other,,,,The strongest contrast is between hospitalization and primary care,low,True
openai_00462_0705,openai,00462,health indicators by category (00462),relevant_patterns_trends_and_comparisons,"Hospitalization reaches 277.0 thousand patients, while primary care is 135.1 thousand, a difference of 141.9 thousand",value,,277.0|135.1|141.9,,"Hospitalization reaches 277.0 thousand patients, while primary care is 135.1 thousand, a difference of 141.9 thousand",high,False
openai_00462_0706,openai,00462,health indicators by category (00462),relevant_patterns_trends_and_comparisons,"Emergency and diagnosis are identical, both at 198.2 thousand patients",value,,198.2,,"Emergency and diagnosis are identical, both at 198.2 thousand patients",high,False
openai_00462_0707,openai,00462,health indicators by category (00462),relevant_patterns_trends_and_comparisons,These two categories also sit very close to the overall average of 202.125 thousand,value,,202.125,,These two categories also sit very close to the overall average of 202.125 thousand,high,False
openai_00462_0708,openai,00462,health indicators by category (00462),relevant_patterns_trends_and_comparisons,"The pattern across categories rises from primary care to emergency, peaks at hospitalization, and then falls back to diagnosis, creating a single local peak at hospitalization rather than a steady increase or decrease",extreme,max,,,"The pattern across categories rises from primary care to emergency, peaks at hospitalization, and then falls back to diagnosis, creating a single local peak at hospitalization rather than a steady increase or decrease",medium,True
openai_00462_0709,openai,00462,health indicators by category (00462),essential_key_details,The maximum value is hospitalization at 277.0 thousand patients,extreme,max,277.0,,The maximum value is hospitalization at 277.0 thousand patients,high,False
openai_00462_0710,openai,00462,health indicators by category (00462),essential_key_details,The minimum value is primary care at 135.1 thousand patients,extreme,min,135.1,,The minimum value is primary care at 135.1 thousand patients,high,False
openai_00462_0711,openai,00462,health indicators by category (00462),essential_key_details,"The overall average across the four categories is 202.125 thousand patients, and the median is 198.2 thousand",value,,202.125|198.2,,"The overall average across the four categories is 202.125 thousand patients, and the median is 198.2 thousand",high,False
openai_00462_0712,openai,00462,health indicators by category (00462),essential_key_details,The total across all categories is 808.5 thousand patients,value,,808.5,,The total across all categories is 808.5 thousand patients,high,False
openai_00499_0713,openai,00499,health indicators by category (00499),overview_and_main_message,"This clustered column chart compares health indicators across nine healthcare categories, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This clustered column chart compares health indicators across nine healthcare categories, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00499_0714,openai,00499,health indicators by category (00499),overview_and_main_message,"Its main message is that the same ordering appears consistently across all categories: Referred is always the highest, Under follow-up is always in the middle, and Resolved is always the lowest",extreme,max,,,"Its main message is that the same ordering appears consistently across all categories: Referred is always the highest, Under follow-up is always in the middle, and Resolved is always the lowest",medium,True
openai_00499_0715,openai,00499,health indicators by category (00499),overview_and_main_message,"Differences between categories exist, but they are relatively small within each status compared with the clear separation between the three statuses",comparison,,,,"Differences between categories exist, but they are relatively small within each status compared with the clear separation between the three statuses",medium,True
